Sample in Buffer,Sample in Window,TRIGGER,design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_X_1_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_3[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TData_stage_4[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_Y_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_3[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_3_prev[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_2[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/TID_stage_1[1:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_X_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_X_1[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Prev_Delay_Y_2[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_Y_2_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_Y_1_muxed[23:0],design_1_i/audio_pipeline_wrapp_0/U0/audio_pipeline_inst/b_filters_and_effects.i_band_low_1/Delay_X_2_muxed[23:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1759,1759,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1760,1760,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1761,1761,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1762,1762,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1763,1763,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1764,1764,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1765,1765,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1766,1766,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1767,1767,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1768,1768,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1769,1769,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1770,1770,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1771,1771,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1772,1772,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1773,1773,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1774,1774,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1775,1775,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1776,1776,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1777,1777,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1778,1778,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1779,1779,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1780,1780,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1781,1781,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1782,1782,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1783,1783,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1784,1784,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1785,1785,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1786,1786,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1787,1787,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1788,1788,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1789,1789,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1790,1790,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1791,1791,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1792,1792,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1793,1793,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1794,1794,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1795,1795,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1796,1796,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1797,1797,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1798,1798,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1799,1799,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1800,1800,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1801,1801,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1802,1802,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1803,1803,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1804,1804,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1805,1805,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1806,1806,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1807,1807,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1808,1808,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1809,1809,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1810,1810,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1811,1811,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1812,1812,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1813,1813,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1814,1814,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1815,1815,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1816,1816,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1817,1817,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1818,1818,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1819,1819,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1820,1820,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1821,1821,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1822,1822,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1823,1823,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1824,1824,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1825,1825,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1826,1826,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1827,1827,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1828,1828,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1829,1829,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1830,1830,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1831,1831,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1832,1832,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1833,1833,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1834,1834,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1835,1835,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1836,1836,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1837,1837,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1838,1838,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1839,1839,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1840,1840,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1841,1841,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1842,1842,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1843,1843,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1844,1844,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1845,1845,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1846,1846,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1847,1847,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1848,1848,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1849,1849,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1850,1850,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1851,1851,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1852,1852,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1853,1853,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1854,1854,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1855,1855,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1856,1856,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1857,1857,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1858,1858,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1859,1859,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1860,1860,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1861,1861,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1862,1862,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1863,1863,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1864,1864,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1865,1865,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1866,1866,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1867,1867,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1868,1868,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1869,1869,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1870,1870,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1871,1871,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1872,1872,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1873,1873,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1874,1874,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1875,1875,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1876,1876,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1877,1877,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1878,1878,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1879,1879,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1880,1880,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1881,1881,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1882,1882,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1883,1883,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1884,1884,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1885,1885,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1886,1886,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1887,1887,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1888,1888,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1889,1889,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1890,1890,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1891,1891,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1892,1892,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1893,1893,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1894,1894,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1895,1895,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1896,1896,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1897,1897,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1898,1898,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1899,1899,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1900,1900,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1901,1901,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1902,1902,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1903,1903,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1904,1904,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1905,1905,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1906,1906,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1907,1907,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1908,1908,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1909,1909,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1910,1910,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1911,1911,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1912,1912,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1913,1913,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1914,1914,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1915,1915,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1916,1916,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1917,1917,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1918,1918,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1919,1919,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1920,1920,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1921,1921,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1922,1922,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1923,1923,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1924,1924,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1925,1925,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1926,1926,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1927,1927,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1928,1928,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1929,1929,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1930,1930,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1931,1931,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1932,1932,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1933,1933,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1934,1934,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1935,1935,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1936,1936,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1937,1937,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1938,1938,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1939,1939,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1940,1940,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1941,1941,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1942,1942,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
1943,1943,0,1cea90,1e3ffe,1af44e,22dc1d,000000,000000,0,1,1,0,1b6d84,19738f,000000,000000,000000,21ad04
